# hist, value
Present L,0.23145775475574418
Present L,0.0255920198890092
Present L,0.13672699643025343
Present L,0.04370943629783689
Present L,0.029703444725825773
Present L,0.044017363087520196
Present L,0.07127227003775825
Present L,0.0
Present L,0.08000152473974685
Present L,0.12204544424320106
Present L,0.02009402674092379
Present L,0.04544985641908859
Present L,0.037864927126952955
Present L,0.08277444819607407
Present L,0.08671663750887591
Present L,0.014330713399467095
Present L,0.23145775475574418
Present L,0.040585346105908325
Present L,0.09459403904043784
Present L,0.031520809650346496
Present L,0.1294480098423039
Present L,0.08517478171265057
Present L,0.13465506185826304
Present L,0.08000616520417415
Present L,0.07243919106591802
Present L,0.050114256952216794
Present L,0.08501650580139768
Present L,0.08136846126290405
Present L,0.0340154630660181
Present L,0.057553560927819214
Present L,0.06799665966370771
Present L,0.0185078528696776
Present L,0.23145775475574418
Present L,0.2223665460712699
Present L,0.11968490721837394
Present L,0.13142604469859478
Present L,0.1787757777630458
Present L,0.17220566720921945
Present L,0.16064586038578077
Present L,0.12622569102086378
Present L,0.23145775475574418
Present L,0.2051302214481761
Present L,0.06857896006168077
Present L,0.23145775475574418
Present L,0.16098248262686968
Present L,0.23145775475574418
Present L,0.09988202042806116
Present L,0.10589013466545905
Present L,0.23145775475574418
Present L,0.1660727933478104
Present L,0.1544387062987332
Present L,0.114320071213186
Present L,0.23145775475574418
Present L,0.06071454937090518
Present L,0.14095530398967032
Present L,0.07410497841741395
Present L,0.07913834096536516
Present L,0.06765623322563248
Present L,0.04377987543233724
Present L,0.06130761876185574
Present L,0.10103287200343379
Present L,0.03101378357043563
Present L,0.10858176800730439
Present L,0.0
Present L,0.214702682806669
Present L,0.045549601964845456
Present L,0.016066909998944195
Present L,0.06301116580135097
Present L,0.16892194649589706
Present L,0.008635704829292599
Present L,0.03664713813996716
Present L,0.11126612756516477
Present L,0.0566047846085068
Present L,0.05013411814809417
Present L,0.007797925164016149
Present L,0.057580995210346875
Present L,0.034251199025096525
Present L,0.04863082619376775
Present L,0.04724268835071089
Present L,0.0
Present L,0.0792812954730148
Present L,0.08857163290851698
Present L,0.0809168294917226
Present L,0.060932388971626616
Present L,0.14228758000974107
Present L,0.06783061753314142
Present L,0.025404016227478222
Present L,0.052222989038046806
Present L,0.06879358100352886
Present L,0.1003651350420695
Present L,0.11173887663329865
Present L,0.08726761576095446
Present L,0.11144811691099965
Present L,0.15559291983763857
Present L,0.14507198878561242
Present L,0.05306767001441749
Present L,0.13180505012045624
Present L,0.18371033019993419
Present L,0.14788495154876832
Present L,0.08903243275371117
Present L,0.14847885755504406
Present L,0.0565986830277259
Present L,0.1806099230242678
Present L,0.214702682806669
Present L,0.16620219331475133
Present L,0.214702682806669
Present L,0.18893483519551832
Present L,0.20764139308457574
Present L,0.214702682806669
Present L,0.20017396110163455
Present L,0.214702682806669
Present L,0.14577673900043275
Present L,0.214702682806669
Present L,0.176651908690981
Present L,0.196510811831704
Present L,0.20534440538611487
Present L,0.16308322040426954
Present L,0.07835372822500719
Present L,0.02100425626296765
Present L,0.07460532611655876
Present L,0.11295460778657941
Present L,0.07904865242592253
Present L,0.05972476269270107
Present L,0.14904295398862608
Present L,0.03150491983871779
Present L,0.08314902051844553
Present L,0.04403493567640436
Present L,0.0
Present L,0.21300487538530416
Present L,0.07669845306304661
Present L,0.11633454960702891
Present L,0.10584860101729032
Present L,0.1746079452055932
Present L,0.11525453741229738
Present L,0.13027415663523986
Present L,0.05978406134803339
Present L,0.07314592021645955
Present L,0.1144007178649498
Present L,0.021051562911112966
Present L,0.09816512300495538
Present L,0.010837647879658007
Present L,0.03634643723635161
Present L,0.01694086904075272
Present L,0.0755361444718882
Present L,0.10594591706262324
Present L,0.04460043928386165
Present L,0.040328020750243575
Present L,0.009726179019060513
Present L,0.09107036476846629
Present L,0.12562401693603778
Present L,0.03563396490369664
Present L,0.11594271783749487
Present L,0.06304828594883333
Present L,0.08517503384044196
Present L,0.0678630926486407
Present L,0.16390916136374284
Present L,0.07769080364091693
Present L,0.05298148871234793
Present L,0.11429489019051843
Present L,0.0
Present L,0.21300487538530416
Present L,0.13177359846229278
Present L,0.1598194386039599
Present L,0.21300487538530416
Present L,0.21300487538530416
Present L,0.17906950816665282
Present L,0.11365949373897148
Present L,0.18187358163148912
Present L,0.2022780269767038
Present L,0.18638575427907997
Present L,0.15379590636442333
Present L,0.21300487538530416
Present L,0.19721017184424028
Present L,0.1646651454114969
Present L,0.15489241494231598
Present L,0.07498889940836244
Present L,0.21300487538530416
Present L,0.11642437809023426
Present L,0.11973212182690846
Present L,0.17711034931898262
Present L,0.14479089960928568
Present L,0.13088117604260863
Present L,0.040270524584372025
Present L,0.11990916668046596
Present L,0.09914924394318299
Present L,0.07887320027040966
Present L,0.052976264486641486
Present L,0.10865054471965822
Present L,0.07833756129922037
Present L,0.07304563586106615
Present L,0.0807403637685303
Present L,0.025510036974515895
Present L,0.2139944435970266
Present L,0.0
Present L,0.053751297169542266
Present L,0.05721809038429896
Present L,0.010903680302820209
Present L,0.04676238253584676
Present L,0.013728965827775065
Present L,0.05402236352457829
Present L,0.06310287009855334
Present L,0.10661154144788915
Present L,0.04638082644502674
Present L,0.09737855428659055
Present L,0.019653200842614623
Present L,0.04282274630346221
Present L,0.04914935020429836
Present L,0.06194911285113371
Present L,0.08512527556803846
Present L,0.10045821674465269
Present L,0.10300398082735059
Present L,0.036563563234436734
Present L,0.08810174287536997
Present L,0.03920617117869143
Present L,0.08140827134812363
Present L,0.06480000123483384
Present L,0.09787831669903616
Present L,0.1112730401714224
Present L,0.1504391673761602
Present L,0.17291809258908716
Present L,0.07349913966791975
Present L,0.16116239890076253
Present L,0.12751648173774083
Present L,0.09450885672490157
Present L,0.203365882097988
Present L,0.17250046075021275
Present L,0.19563962215430913
Present L,0.15300581163231178
Present L,0.21914717880237758
Present L,0.20012839134513488
Present L,0.21914717880237758
Present L,0.21914717880237758
Present L,0.21914717880237758
Present L,0.18902476334532384
Present L,0.19167707021525715
Present L,0.11641793193228878
Present L,0.19194069659001028
Present L,0.1503666541650901
Present L,0.12036519254866201
Present L,0.17240886884804538
Present L,0.21914717880237758
Present L,0.13341372643326044
Present L,0.12264357125798912
Present L,0.1445767749810317
Present L,0.08582003780688874
Present L,0.05932622901094651
Present L,0.11376361789894261
Present L,0.11700589605569563
Present L,0.10963540050760431
Present L,0.03131177051759871
Present L,0.11068098370423743
Present L,0.04766845723661241
Present L,0.05408849353044856
Present L,0.03221122086985697
Present L,0.035924930646643656
Present L,0.0
Present L,0.06393435971624613
Present L,0.03762137861313726
Present L,0.0
Present L,0.0
Present L,0.06353915310043308
Present L,0.024436877166663967
Present L,0.0043940930753876345
Present L,0.06864296591706744
Present L,0.06130822670107707
Present L,0.020196105969277976
Present L,0.042923907667667974
Present L,0.046261377650475236
Present L,0.0433718199301804
Present L,0.08702711348161181
Present L,0.08282621041290279
Present L,0.01818379590191003
Present L,0.06633375265755355
Present L,0.03202902188357631
Present L,0.10103705148414457
Present L,0.062273033473902804
Present L,0.0624606268824239
Present L,0.051964962673788875
Present L,0.06836160168637857
Present L,0.18322201363667667
Present L,0.11833393762436412
Present L,0.107663126058577
Present L,0.056977117294079206
Present L,0.23718608651051207
Present L,0.11720664307302078
Present L,0.10014163460208111
Present L,0.19014257466284104
Present L,0.09316626177391682
Present L,0.2380303420577196
Present L,0.10584066437706423
Present L,0.1903894121817519
Present L,0.18252911118962611
Present L,0.2380303420577196
Present L,0.18868603400915265
Present L,0.11271642350061406
Present L,0.22324692309070573
Present L,0.1493578834339995
Present L,0.2380303420577196
Present L,0.16176958926588075
Present L,0.16351661758796543
Present L,0.15870878591392149
Present L,0.2380303420577196
Present L,0.2380303420577196
Present L,0.11553596692465812
Present L,0.195582162339726
Present L,0.18073272571659638
Present L,0.11731008085684454
Present L,0.09676576853462414
Present L,0.16403992762202838
Present L,0.11479183087493543
Present L,0.07364572210241443
Present L,0.06532688748394873
Present L,0.0789740814855467
Present L,0.06043169080570182
Present L,0.04552266713445305
Present L,0.06067733774834445
Present L,0.04866478878668786
Present L,0.03007862825267836
Present L,0.05989730970644921
Present L,0.0
Present L,0.15647753686423613
Present L,0.1129782552343663
Present L,0.055507368357501335
Present L,0.10288896226564966
Present L,0.07826437504659056
Present L,0.0792826456243432
Present L,0.09562008840850562
Present L,0.12269107359702656
Present L,0.07621965064518664
Present L,0.12616283076776397
Present L,0.10054444721744982
Present L,0.1511549242385182
Present L,0.11967492845555171
Present L,0.08951554549963718
Present L,0.09258867139760922
Present L,0.04760530075071043
Present L,0.10089861417440062
Present L,0.08854440407700005
Present L,0.11659937174099354
Present L,0.05352333887955227
Present L,0.10706899295732998
Present L,0.08999502784581069
Present L,0.11274686716237443
Present L,0.01160574789338832
Present L,0.08188829227667571
Present L,0.14355785239664784
Present L,0.04977127911486706
Present L,0.15380489177338846
Present L,0.1176793035295396
Present L,0.109399421347922
Present L,0.06422569964444184
Present L,0.041371494262946784
Present L,0.1905344850950511
Present L,0.09269834501053859
Present L,0.13885943119517632
Present L,0.1159383859066826
Present L,0.14262905398715228
Present L,0.2127036092098043
Present L,0.2127036092098043
Present L,0.2127036092098043
Present L,0.20215126697071487
Present L,0.2127036092098043
Present L,0.09944572566964018
Present L,0.13964401121938813
Present L,0.17480205897076004
Present L,0.2127036092098043
Present L,0.12353352517387578
Present L,0.09864799507867983
Present L,0.2127036092098043
Present L,0.1805086802241274
Present L,0.11952223995781565
Present L,0.19120009099069965
Present L,0.08816829182869561
Present L,0.11542878257237665
Present L,0.14682918798494707
Present L,0.15893414124371177
Present L,0.04079924833226915
Present L,0.0707519514854042
Present L,0.032067170098113294
Present L,0.06981666838197234
Present L,0.02798592530128364
Present L,0.08737994479368731
Present L,0.06913760995478194
Present L,0.017041481248879213
Present L,0.09086176130650606
Present L,0.026451375997011434
Present L,0.05086619187076623
Present L,0.02438608068883506
Present L,0.006403976886817789
Present L,0.038830268364432194
Present L,0.03683719434722385
Present L,0.03836681315504907
Present L,0.06222215541237362
Present L,0.023621267668614256
Present L,0.05250232542017537
Present L,0.1344604285636934
Present L,0.04396633731140196
Present L,0.09584470129925468
Present L,0.04734439950647329
Present L,0.0423158831815395
Present L,0.07853598708201173
Present L,0.12669540481538097
Present L,0.04706711907559983
Present L,0.023923920117785845
Present L,0.11657902854802875
Present L,0.04556428626257708
Present L,0.14622299171723765
Present L,0.14226476881470496
Present L,0.08826684319789742
Present L,0.1397503207960578
Present L,0.07084116310838617
Present L,0.20573264114372478
Present L,0.10955474767258931
Present L,0.1824562011186096
Present L,0.13164267354409132
Present L,0.04196559672081961
Present L,0.21706708839527775
Present L,0.21706708839527775
Present L,0.19585593931832324
Present L,0.21604383516617337
Present L,0.21706708839527775
Present L,0.19651553946791042
Present L,0.21706708839527775
Present L,0.17135527771247466
Present L,0.19848846703216283
Present L,0.19728591437013557
Present L,0.12937793883894497
Present L,0.21706708839527775
Present L,0.1429200872553889
Present L,0.21706708839527775
Present L,0.15197258904738667
Present L,0.14065208340763402
Present L,0.21706708839527775
Present L,0.1326816099581311
Present L,0.0812667915873664
Present L,0.09912815725562917
Present L,0.1281991670196099
Present L,0.05808952881450692
Present L,0.1108111254657952
Present L,0.0883221510154361
Present L,0.06144757112740916
Present L,0.004911625943099081
Present L,0.014508265944586436
Present L,0.04052167356829807
Present L,0.020429058400623198
Present L,0.013293498297552555
Present L,0.0
Present L,0.018654483532728066
Present L,0.11504307872808818
Present L,0.03540470770962079
Present L,0.05464207591308263
Present L,0.023673110117450137
Present L,0.07946857032770925
Present L,0.09675947014249764
Present L,0.1622721031276697
Present L,0.08716388570504609
Present L,0.06664974711260892
Present L,0.08048743363053608
Present L,0.027490432755780846
Present L,0.11081804709739092
Present L,0.04545708279076539
Present L,0.06042157017632878
Present L,0.09608183836040349
Present L,0.04144996067713646
Present L,0.10835236293543456
Present L,0.06951609714527705
Present L,0.06339075044247104
Present L,0.0951803582274425
Present L,0.15429939458472042
Present L,0.0685530661106124
Present L,0.1518402375527717
Present L,0.1942851188629939
Present L,0.08913983792216804
Present L,0.0743275187739433
Present L,0.07193860891056643
Present L,0.1352790748167247
Present L,0.15885771080747033
Present L,0.10095331878753899
Present L,0.08066400794412694
Present L,0.024712581863737693
Present L,0.14680343603115223
Present L,0.04953414970843407
Present L,0.21177127240887222
Present L,0.08888896738453231
Present L,0.15220966127954955
Present L,0.16559976941229904
Present L,0.20224106589383892
Present L,0.21177127240887222
Present L,0.21177127240887222
Present L,0.18908237179840026
Present L,0.21177127240887222
Present L,0.21177127240887222
Present L,0.17001711803168115
Present L,0.20108017013864002
Present L,0.15611576406032582
Present L,0.08589450024110963
Present L,0.1547276742249812
Present L,0.21177127240887222
Present L,0.21177127240887222
Present L,0.09870940586357697
Present L,0.19956031509872996
Present L,0.1005089349493741
Present L,0.09218078375268451
Present L,0.06952100070921029
Present L,0.08559468608812947
Present L,0.07008870983761051
Present L,0.05342298813174295
Present L,0.02174777602359755
Present L,0.04444371792122296
Present L,0.0625123486110779
Present L,0.026903426525749227
Present L,0.0
Present L,0.05262087927288874
Present L,0.026054443118299575
Present L,0.048335094833142085
Present L,0.023653260665870812
Present L,0.040898277185549795
Present L,0.03312443705422887
Present L,0.038130913075390425
Present L,0.083744415730162
Present L,0.03428950439789409
Present L,0.08192788696822666
Present L,0.05668200376878503
Present L,0.061722493139814226
Present L,0.02864949173950247
Present L,0.05889240625370889
Present L,0.08454078592943397
Present L,0.0
Present L,0.15922784919177785
Present L,0.06423192526490218
Present L,0.03704094122813641
Present L,0.06489082768502642
Present L,0.08594207018773259
Present L,0.04742624422901876
Present L,0.059576649643048776
Present L,0.0050727684773946655
Present L,0.06519073200735928
Present L,0.12976713936810313
Present L,0.05188250484379963
Present L,0.12312964164582002
Present L,0.09539120582612169
Present L,0.06246441592493549
Present L,0.14499834597456268
Present L,0.08197555404471453
Present L,0.22752345215423048
Present L,0.22752345215423048
Present L,0.18402160235442336
Present L,0.09998810726919441
Present L,0.22752345215423048
Present L,0.22752345215423048
Present L,0.18284647616581734
Present L,0.22752345215423048
Present L,0.1494197092521777
Present L,0.22700925330778637
Present L,0.22752345215423048
Present L,0.22752345215423048
Present L,0.18096587228245525
Present L,0.22411791385618896
Present L,0.22752345215423048
Present L,0.1418351602676489
Present L,0.1790339040845019
Present L,0.1418341801273463
Present L,0.10861313101569657
Present L,0.11112035472339388
Present L,0.19236956897311436
Present L,0.09427385208459162
Present L,0.10159199521282536
Present L,0.04355958143018171
Present L,0.042803052693526
Present L,0.04002069491810489
Present L,0.016652527910184487
Present L,0.12168428209100315
Present L,0.05881068860683557
Present L,0.05710270728170198
Present L,0.008020750965980419
Present L,0.0
Present L,0.13487851248764218
Present L,0.08875517879621708
Present L,0.05688517233788027
Present L,0.03660011350628134
Present L,0.10059811155534892
Present L,0.025303548046191997
Present L,0.07660197180043468
Present L,0.11020310715429095
Present L,0.07402980779611568
Present L,0.04838048185026776
Present L,0.057562875631038256
Present L,0.1254922879305511
Present L,0.03827477381940292
Present L,0.18550749152453005
Present L,0.030016303872001545
Present L,0.0626955084012792
Present L,0.10422943927525043
Present L,0.09727293334694542
Present L,0.111800806666425
Present L,0.03590459359058399
Present L,0.12374807672091953
Present L,0.051244844304551215
Present L,0.08870312695491174
Present L,0.11055989953018382
Present L,0.05633664229578214
Present L,0.08899803385271968
Present L,0.08937816560261719
Present L,0.07662061701820382
Present L,0.08673570606114123
Present L,0.18649998070061163
Present L,0.09042819651967615
Present L,0.01726304062150769
Present L,0.1991211140386531
Present L,0.14459836525618547
Present L,0.08682722385673783
Present L,0.1748843020463878
Present L,0.20254786269138775
Present L,0.1034850468417945
Present L,0.12395346613231989
Present L,0.17076642466765354
Present L,0.13444024036409027
Present L,0.21537253432840595
Present L,0.1305912074605188
Present L,0.21537253432840595
Present L,0.21537253432840595
Present L,0.20359584949686668
Present L,0.21537253432840595
Present L,0.14201122083414433
Present L,0.21537253432840595
Present L,0.21537253432840595
Present L,0.14569473910292272
Present L,0.21296991159005668
Present L,0.1838221653291999
Present L,0.06951980411274834
Present L,0.10797631770261071
Present L,0.10953356570665601
Present L,0.08937893944485821
Present L,0.0766027018402847
Present L,0.03499576698131299
Present L,0.05782910291333876
Present L,0.04536442806575106
Present L,0.06797333149688911
Present L,0.033792869369862276
Present L,0.0
Present L,0.06894094885164403
Present L,0.022362457378214684
Present L,0.036406770211456004
Present L,0.015328025335625974
Present L,0.08618673882247004
Present L,0.041582476806252655
Present L,0.011006749698542314
Present L,0.08694234258317725
Present L,0.035003585141119314
Present L,0.03376764821317469
Present L,0.05408575372282568
Present L,0.06411482089851829
Present L,0.07595267633671375
Present L,0.02850790173519405
Present L,0.03119418476225672
Present L,0.04041592850379865
Present L,0.11562881416511199
Present L,0.0716521347363679
Present L,0.048721311289670985
Present L,0.07014816112056753
Present L,0.09035341342222185
Present L,0.07647455707089508
Present L,0.0240809242448184
Present L,0.062337640461982466
Present L,0.08170191301799017
Present L,0.11669912645188223
Present L,0.07567320176174805
Present L,0.17878340288578992
Present L,0.1346154254830561
Present L,0.13887271652177208
Present L,0.12187594901267597
Present L,0.05650049011966366
Present L,0.2127745408701692
Present L,0.17708637632481533
Present L,0.1713645832347442
Present L,0.21191165761656863
Present L,0.1559710399940449
Present L,0.22666919196215624
Present L,0.23119686218041033
Present L,0.23119686218041033
Present L,0.23119686218041033
Present L,0.23119686218041033
Present L,0.20427796100586304
Present L,0.23119686218041033
Present L,0.16670565450495312
Present L,0.16223965030781054
Present L,0.13175970212834134
Present L,0.1737705447756598
