# hist, value
db_10000 (1).png,0.17509093864974176
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.01028692808054127
db_10000 (1).png,0.009359798376114614
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.015017321936753633
db_10000 (1).png,0.0
db_10000 (1).png,0.013171062960694695
db_10000 (1).png,0.0
db_10000 (1).png,0.022660352553767013
db_10000 (1).png,0.0
db_10000 (1).png,0.010412639719138602
db_10000 (1).png,0.0
db_10000 (1).png,0.03324225688417542
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.04677148639479443
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.03455992241906253
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.054241759055306475
db_10000 (1).png,0.0
db_10000 (1).png,0.019446841405898505
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.029451391831107225
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.03270298065884272
db_10000 (1).png,0.0
db_10000 (1).png,0.01591465520615453
db_10000 (1).png,0.0
db_10000 (1).png,0.055169306183046024
db_10000 (1).png,0.0
db_10000 (1).png,0.012107352348289538
db_10000 (1).png,0.014185669412474108
db_10000 (1).png,0.0
db_10000 (1).png,0.011253360629363671
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.09996134303847681
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.023339184776871916
db_10000 (1).png,0.009588678625980276
db_10000 (1).png,0.030034643873507266
db_10000 (1).png,0.0
db_10000 (1).png,0.06516682654913579
db_10000 (1).png,0.0
db_10000 (1).png,0.014216208535731899
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0671595122022755
db_10000 (1).png,0.0
db_10000 (1).png,0.034105169535616826
db_10000 (1).png,0.0
db_10000 (1).png,0.00801164521824858
db_10000 (1).png,0.012667523592027606
db_10000 (1).png,0.03725339350891611
db_10000 (1).png,0.0
db_10000 (1).png,0.0106188500883568
db_10000 (1).png,0.0
db_10000 (1).png,0.0178903576936497
db_10000 (1).png,0.0
db_10000 (1).png,0.007273957392242201
db_10000 (1).png,0.0
db_10000 (1).png,0.008586482657190543
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.015161031567543223
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.10010007936865281
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.01384528726411182
db_10000 (1).png,0.036274411155297
db_10000 (1).png,0.0
db_10000 (1).png,0.03434593062876217
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0357807153872994
db_10000 (1).png,0.0
db_10000 (1).png,0.0106188500883568
db_10000 (1).png,0.0
db_10000 (1).png,0.03725339350891611
db_10000 (1).png,0.02533504718405521
db_10000 (1).png,0.00801164521824858
db_10000 (1).png,0.0
db_10000 (1).png,0.011368389483800142
db_10000 (1).png,0.0
db_10000 (1).png,0.05708558493824763
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.03850170388931199
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.05430568011721531
db_10000 (1).png,0.012938515890973959
db_10000 (1).png,0.015017321936753633
db_10000 (1).png,0.02876603479372443
db_10000 (1).png,0.011669592388435958
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.08954871090885301
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.026669370619667728
db_10000 (1).png,0.03376008297230741
db_10000 (1).png,0.018345166956348052
db_10000 (1).png,0.021278503576602964
db_10000 (1).png,0.012107352348289538
db_10000 (1).png,0.0
db_10000 (1).png,0.030092348038594997
db_10000 (1).png,0.012971993240667955
db_10000 (1).png,0.01591465520615453
db_10000 (1).png,0.0
db_10000 (1).png,0.03270298065884272
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.03828680786253644
db_10000 (1).png,0.0
db_10000 (1).png,0.012667523592027606
db_10000 (1).png,0.009723420702949253
db_10000 (1).png,0.0
db_10000 (1).png,0.0678022009875659
db_10000 (1).png,0.0212377001767136
db_10000 (1).png,0.0
db_10000 (1).png,0.03839991765395
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.013334685309833864
db_10000 (1).png,0.0
db_10000 (1).png,0.02374447137141524
db_10000 (1).png,0.0
db_10000 (1).png,0.020825279438277205
db_10000 (1).png,0.0
db_10000 (1).png,0.022660352553767013
db_10000 (1).png,0.012249796698543683
db_10000 (1).png,0.02634212592138939
db_10000 (1).png,0.014093653051066595
db_10000 (1).png,0.02252598344723865
db_10000 (1).png,0.0
db_10000 (1).png,0.025300785945906092
db_10000 (1).png,0.0
db_10000 (1).png,0.01028692808054127
db_10000 (1).png,0.022429512040655353
db_10000 (1).png,0.012143119563014261
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.20871441049998185
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.014001031696909486
db_10000 (1).png,0.013071905950095723
db_10000 (1).png,0.022429512040655353
db_10000 (1).png,0.01028692808054127
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.02252598344723865
db_10000 (1).png,0.0
db_10000 (1).png,0.013171062960694695
db_10000 (1).png,0.0
db_10000 (1).png,0.045320709444399615
db_10000 (1).png,0.0
db_10000 (1).png,0.020825279438277205
db_10000 (1).png,0.0
db_10000 (1).png,0.028493367380444518
db_10000 (1).png,0.0
db_10000 (1).png,0.013334685309833864
db_10000 (1).png,0.05151889269049406
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0318565502650704
db_10000 (1).png,0.03390110049378295
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.012667523592027606
db_10000 (1).png,0.0
db_10000 (1).png,0.02356111303119922
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
db_10000 (1).png,0.0
