# hist, value
Present L,0.24644586252062212
Present L,0.1670434700526147
Present L,0.21270035639137916
Present L,0.15041668151220217
Present L,0.1606369177435169
Present L,0.04766435266767846
Present L,0.14046023314732173
Present L,0.10409513048416352
Present L,0.13334183837855926
Present L,0.13704869870434294
Present L,0.09084051352203512
Present L,0.14217134950273524
Present L,0.03139886183324974
Present L,0.12707412492841472
Present L,0.0423844442917558
Present L,0.0
Present L,0.08152856619661814
Present L,0.022697096080711236
Present L,0.05553443497826367
Present L,0.013031493201842863
Present L,0.02784691262476201
Present L,0.008607117525642433
Present L,0.03580777361566503
Present L,0.044443015729164474
Present L,0.029741047907143593
Present L,0.02025593479921733
Present L,0.023316332902142564
Present L,0.056988484683846485
Present L,0.006493845476848154
Present L,0.0
Present L,0.0
Present L,0.0
Present L,0.18042127617704837
Present L,0.013919560044989692
Present L,0.030065239725014136
Present L,0.012987690953696307
Present L,0.03161984917131974
Present L,0.027716524999703798
Present L,0.03375989298913357
Present L,0.03886246713571111
Present L,0.04640039606896525
Present L,0.09548740956527756
Present L,0.024368183415346637
Present L,0.08885800318968178
Present L,0.03909512463352735
Present L,0.12024178951305697
Present L,0.05072270507486968
Present L,0.03324970939848955
Present L,0.11929979509786023
Present L,0.08778035155652757
Present L,0.20311210343073507
Present L,0.10810462452441436
Present L,0.24644586252062212
Present L,0.2313569821739572
Present L,0.24644586252062212
Present L,0.12196051197897605
Present L,0.24644586252062212
Present L,0.24644586252062212
Present L,0.17436872119924324
Present L,0.24644586252062212
Present L,0.18640622128369316
Present L,0.24644586252062212
Present L,0.17343948317591396
Present L,0.02564419047933136
Present L,0.2364592849329403
Present L,0.14033100599546616
Present L,0.2364592849329403
Present L,0.13961577253739005
Present L,0.2364592849329403
Present L,0.2364592849329403
Present L,0.2364592849329403
Present L,0.16563057149423738
Present L,0.2364592849329403
Present L,0.16585008712843816
Present L,0.020566620252748503
Present L,0.1949121666653835
Present L,0.0988522440838527
Present L,0.07665271741435177
Present L,0.04289791864441704
Present L,0.0
Present L,0.16635831501673704
Present L,0.06355697017070186
Present L,0.03272370444422419
Present L,0.019274632654815795
Present L,0.07958292090279297
Present L,0.05364746538623652
Present L,0.04008161517122148
Present L,0.039131781487084405
Present L,0.012066164507249936
Present L,0.028341981343641923
Present L,0.008156018145005103
Present L,0.051658438179133875
Present L,0.006814611749521901
Present L,0.007921824835134756
Present L,0.0
Present L,0.0
Present L,0.1198737327309718
Present L,0.02474856967546642
Present L,0.04627766540285005
Present L,0.027258444389650482
Present L,0.023095890001132147
Present L,0.016312036290010205
Present L,0.01062824267781108
Present L,0.0
Present L,0.04163477775258523
Present L,0.06262752663952532
Present L,0.00903226977433826
Present L,0.08766727615060457
Present L,0.06746217615304298
Present L,0.0526723168198579
Present L,0.025401096305197733
Present L,0.018237409806093764
Present L,0.16325490086983457
Present L,0.09454065403209352
Present L,0.19634225796659058
Present L,0.06589938322183526
Present L,0.15074183152673884
Present L,0.16607426664820804
Present L,0.2364592849329403
